seq	initial_primary	initial_secondary	final_primary	final_secondary	classification_change	reason_for_change	path
0144	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/20260823-103606-kernel-eight-capacities-k1-k8-and-minimum-kernel.md
0145	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/20260823-104148-constitutional-knowledge-engine-six-pillars-and-state-machine.md
0146	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/20260823-104251-constitutional-dsl-intent-vocabulary-and-evidence-weighting-model.md
0147	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/20260823-105200-ddd-interrogation-intent-vs-command-and-evidence-weighting-red-flag.md
0148	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-110248-kernel-ddd-critical-review-god-object-conflations.md
0149	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-110305-f1-f5-closes-domain-discovery-gap-duplicate.md
0150	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-110950-kernel-domain-level-brainstorming-admission-hypotheses.md
0151	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-111647-epistemic-lifecycle-domain-discovery-admission-as-first-transition.md
0152	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-112155-perplexity-kernel-domain-responsibility-brainstorming.md
0153	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-112855-kimi-kernel-epistemic-accountability-core-ganesha-shiva-shakti.md
0154	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-113410-perplexity-smallest-consistency-boundary-investigation.md
0155	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-113645-deepseek-consistency-boundary-domain-discovery.md
0156	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-114358-deepseek-kernel-twelve-fundamental-questions.md
0157	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-114530-aggregate-hypothesis-falsification-atomicity-vs-relatedness.md
0158	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-123619-kernel-domain-discovery-twelve-questions-across-all-lenses.md
0159	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-123630-kernel-brainstorming-phase-consolidated-summary.md
0160	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/20260823_1239_working_state.md
0161	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/20260823-205735-knowledgeos-lens-system-twenty-six-lenses-consolidated.md
0162	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/20260823-210001-topological-lens-boundaries-connectedness-and-failure-modes.md
0163	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/00_INDEX.md
0164	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-225038-knowledgeos-kernel-multi-lens-domain-discovery.md
0165	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-225443-lens-system-read-through-ddd-separation-of-concerns.md
0166	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-230117-chinese-philosophical-lenses-value-assessment-for-kernel-finding.md
0167	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-232146-adr-kos-kernel-001-kernel-scope-and-boundary-proposal.md
0168	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-232815-kimi-adversarial-stress-test-compared-with-deepseek-and-perplexity.md
0169	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-233040-research-commission-chinese-philosophical-lenses-for-knowledge-kernel.md
0170	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-234750-tarka-sangraha-nyaya-lens-nine-attack-families-for-kernel.md
0171	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-235306-williamson-knowledge-and-its-limits-extraction.md
0172	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260823-235825-audi-epistemology-three-kinds-of-grounding-extraction.md
0173	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-000400-shieber-external-epistemic-lens-knowledge-is-not-one-thing.md
0174	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-001005-critical-thinking-source-inquiry-and-question-primitive.md
0175	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-001108-knowledge-kernel-philosophical-lenses-integration-chinese-tarka-audi.md
0176	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-001634-decision-power-model-aims-information-evaluation-decision.md
0177	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-002008-nyaya-sutra-lenses-critical-extraction.md
0178	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-002503-quine-word-and-object-stress-test-of-multi-lens-method.md
0179	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-002740-tractatus-logico-philosophicus-lenses-for-kernel.md
0180	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-003307-managing-memory-for-ai-agents-agent-memory-is-not-knowledgeos.md
0181	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-004125-managing-memory-for-ai-agents-agent-memory-is-not-knowledgeos-duplicate.md
0182	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-004343-review-of-deepseek-tractatus-extraction-entity-claim-status-distinction.md
0183	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-005129-inquiry-and-question-layer-refinement.md
0184	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-005427-cavell-must-we-mean-what-we-say-knowing-versus-acknowledging.md
0185	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-005813-davidson-lens-interpretation-must-not-become-admission-reaktion-2.md
0186	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-005850-davidson-lens-truth-interpretation-and-epistemic-accountability.md
0187	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-010352-brainstorming-phase-closure-recommendation-and-synthesis-dossier.md
0188	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-010419-knowledgeos-multi-lens-brainstorming-synthesis-dossier.md
0189	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-010504-knowledgeos-multi-lens-brainstorming-synthesis-dossier.docx
0190	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-010537-knowledgeos-multi-lens-brainstorming-synthesis-dossier-duplicate.md
0191	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-010840-research-extraction-agent-prompt-for-book-knowledge-extraction.md
0192	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/20260824-011536-quine-review-assessment-eight-findings-for-kernel-work.md
0193	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-013116-logitica-extraction-preserve-reasoning-structure-not-solutions.md
0194	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-013721-philosophy-of-complex-systems-situated-model-mediated-knowledge.md
0195	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-014614-chalmers-conscious-mind-conceptual-distinction-before-functional-modeling.md
0196	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-020611-wave-1-kernel-extent-versus-contents-adjudication-status.md
0197	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-020936-chalmers-conscious-mind-research-extraction-protocol-rerun.md
0198	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-021011-chalmers-conscious-mind-research-extraction-protocol-rerun-duplicate.md
0199	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-021526-williamson-modal-logic-as-metaphysics-extraction.md
0200	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-022039-research-direction-formal-model-before-technical-scenario-testing.md
0201	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-023136-nyaya-vaisesika-indian-logic-and-atomism-extraction.md
0202	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-024119-architecture-patterns-with-python-technical-pattern-set-extraction.md
0203	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-024726-rag-as-controlled-knowledge-access-layer-not-knowledge-model.md
0204	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-025232-human-ai-collaboration-layer-outside-the-kernel.md
0205	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-030300-freedman-statistical-models-no-inference-without-explicit-basis.md
0206	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-032208-pattern-recognition-twelve-knowledgeos-statistical-techniques.md
0207	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-032219-eks-current-architecture-baseline-reconstruction.md
0208	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-032635-causal-inference-what-if-association-versus-intervention.md
0209	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-032927-causal-inference-through-zero-ddd-and-wisdom-lenses.md
0210	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-033419-book-of-evidence-evidence-acquisition-is-its-own-domain.md
0211	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-033614-zero-and-chinese-lenses-on-minimum-structure-before-evidence.md
0212	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-094406-chivers-everything-is-predictable-uncertainty-and-belief-revision.md
0213	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-094545-seven-pillars-of-statistical-wisdom-lenses-for-kernel.md
0214	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-094638-daoist-ziran-challenge-to-the-kernel-identity-invariant.md
0215	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-111102-stigler-seven-pillars-observations-into-defensible-knowledge.md
0216	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-111317-knowledgeos-epistemic-architecture-synthesis-ddd-consolidation.md
0217	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-111611-knowledgeos-epistemic-architecture-synthesis-ddd-consolidation-duplicate.md
0218	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-111730-knowledge-aggregate-too-large-correction-and-synthesis-handover.md
0219	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-112051-knowledge-kernel-architecture-integrative-summary-seven-works.md
0220	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-113404-knowledge-kernel-architecture-integrative-summary-seven-works-duplicate.md
0221	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-115021-ammerman-singer-belief-knowledge-and-truth-anthology-extraction.md
0222	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-120203-shieber-theories-of-knowledge-what-must-stay-outside-the-kernel.md
0223	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-121835-rescorla-bayesian-models-of-the-mind-pluggable-reasoning-mechanisms.md
0224	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-122855-mathematical-modelling-typed-mathematical-epistemic-model.md
0225	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-124529-hidden-semi-markov-models-hidden-epistemic-state-layer.md
0226	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-131125-hybrid-evidence-gated-temporal-inference-architecture.md
0227	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-135335-kernel-as-ai-efficiency-adaptive-inference-use-case.md
0228	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-140348-statistical-learning-first-pass-ddd-assessment-of-reasoning-patterns.md
0229	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-140628-zero-and-leonardo-lenses-on-the-adaptive-inference-kernel.md
0230	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-141231-bishop-prml-adaptive-inference-fabric-beyond-hmm-hsmm-hybrid.md
0231	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-141924-elements-of-statistical-learning-source-versus-interpretation.md
0232	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-142630-session-handover-package-for-book-extraction-and-ddd-analysis.md
0233	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-142848-astrom-stochastic-control-theory-initial-assessment.md
0234	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-145220-ten-statistical-capability-families-for-knowledge-state-assessment.md
0235	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/20260824-145631-topological-extraction-of-astrom-stochastic-control-theory-duplicate.md
0236	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-151311-topological-extraction-of-astrom-stochastic-control-theory.md
0237	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-151337-sankshipt-ganit-shabdkosh-multi-lens-extraction-knowledge-ontology.md
0238	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-151951-sanskrit-paninian-lens-as-semantic-instrument-not-fifth-arb-lens.md
0239	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-152254-swar-gyan-orthographic-decomposition-pipeline-for-dhatu-extraction.md
0240	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-152415-zero-lens-definition-structure-recoverable-from-source-alone.md
0241	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-152751-solution-mindset-decomposition-of-problem-solving-operations.md
0242	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-152955-statistical-learning-as-quantitative-companion-to-solution-mindset.md
0243	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-153124-prml-probabilistic-representation-of-hidden-structure.md
0244	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-154254-inverse-approach-define-not-knowledge-and-infer-residual-structure.md
0245	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-154256-fraser-hidden-markov-models-and-dynamical-systems-extraction.md
0246	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-155130-fraser-hidden-markov-models-and-dynamical-systems-extraction-duplicate.md
0247	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-160023-knowledge-as-measurable-construct-not-true-information.md
0248	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-160339-knowledge-as-measurable-construct-not-true-information-duplicate.md
0249	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-160637-knowledge-as-a-continuously-changing-body-of-facts.md
0250	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-160645-knowledge-as-a-continuously-changing-body-of-facts-duplicate.md
0251	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-160927-paul-elder-elements-of-thought-as-knowledge-state-extraction.md
0252	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-161931-consciousness-model-refined-multi-lens-not-a-vertical-stack.md
0253	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-162039-consciousness-architecture-as-analogy-for-knowledge-layers.md
0254	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-163046-godel-escher-bach-extraction-knowledge-emerges-between-levels.md
0255	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-163920-nasadiya-sukta-and-geb-convergence-on-pre-differentiated-levels.md
0256	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-163922-source-article-concept-of-time-in-vedas-and-quantum-physics.md
0257	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-164328-pramana-as-epistemic-acquisition-layer-and-claim-provenance.md
0258	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-164447-scientific-attitude-four-properties-as-knowledge-candidate-rules.md
0259	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-164653-catuskoti-logic-lens-truth-need-not-be-binary.md
0260	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-164746-cosmology-article-worlds-perspectives-processes-and-transitions.md
0261	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-164817-cosmological-world-model-lens-for-knowledge-claims.md
0262	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/kernel/20260824-165411-eschatology-lens-terminal-state-and-transformation-model.md
